Entity,Code,Date,Daily confirmed cases per million,Cumulative confirmed cases of COVID-19 per million people (cases per million)
Togo,TGO,"Jun 4, 2020",0.98371,54.598
Togo,TGO,"Jun 5, 2020",0.74214,56.168
Togo,TGO,"Jun 6, 2020",0.98371,58.584
Togo,TGO,"Jun 7, 2020",0.932,58.825
Togo,TGO,"Jun 8, 2020",0.91471,59.792
Togo,TGO,"Jun 9, 2020",0.932,60.033
Togo,TGO,"Jun 10, 2020",0.96643,60.516
Togo,TGO,"Jun 11, 2020",1.208,63.053
Togo,TGO,"Jun 12, 2020",1.01829,63.295
Togo,TGO,"Jun 13, 2020",0.69043,63.415
Togo,TGO,"Jun 14, 2020",0.74214,64.019
Togo,TGO,"Jun 15, 2020",0.62143,64.14
Togo,TGO,"Jun 16, 2020",0.60414,64.261
Togo,TGO,"Jun 17, 2020",0.62143,64.865
Togo,TGO,"Jun 18, 2020",0.37986,65.711
Togo,TGO,"Jun 19, 2020",0.397,66.073
Togo,TGO,"Jun 20, 2020",0.51771,67.039
Togo,TGO,"Jun 21, 2020",0.535,67.764
Togo,TGO,"Jun 22, 2020",0.65571,68.73
Togo,TGO,"Jun 23, 2020",0.63843,68.73
Togo,TGO,"Jun 24, 2020",0.673,69.576
Togo,TGO,"Jun 25, 2020",0.673,70.421
Togo,TGO,"Jun 26, 2020",0.70757,71.025
Togo,TGO,"Jun 27, 2020",0.62129,71.388
Togo,TGO,"Jun 28, 2020",0.93186,74.287
Togo,TGO,"Jun 29, 2020",1.25971,77.548
Togo,TGO,"Jun 30, 2020",1.277,77.669
Togo,TGO,"Jul 1, 2020",1.277,78.514
Togo,TGO,"Jul 2, 2020",1.346,79.843
Togo,TGO,"Jul 3, 2020",1.36329,80.568
Togo,TGO,"Jul 4, 2020",1.38057,81.051
Togo,TGO,"Jul 5, 2020",1.05271,81.655
Togo,TGO,"Jul 6, 2020",0.65586,82.138
Togo,TGO,"Jul 7, 2020",0.63857,82.138
Togo,TGO,"Jul 8, 2020",0.673,83.225
Togo,TGO,"Jul 9, 2020",0.58671,83.95
Togo,TGO,"Jul 10, 2020",0.63843,85.037
Togo,TGO,"Jul 11, 2020",0.673,85.762
Togo,TGO,"Jul 12, 2020",0.72471,86.728
Togo,TGO,"Jul 13, 2020",0.69029,86.97
Togo,TGO,"Jul 14, 2020",0.70757,87.091
Togo,TGO,"Jul 15, 2020",0.72486,88.298
Togo,TGO,"Jul 16, 2020",0.77657,89.386
Togo,TGO,"Jul 17, 2020",0.77657,90.473
Togo,TGO,"Jul 18, 2020",0.673,90.473
Togo,TGO,"Jul 19, 2020",0.82829,92.526
Togo,TGO,"Jul 20, 2020",0.93171,93.493
Togo,TGO,"Jul 21, 2020",1.06971,94.58
Togo,TGO,"Jul 22, 2020",1.018,95.425
Togo,TGO,"Jul 23, 2020",1.13886,97.358
Togo,TGO,"Jul 24, 2020",1.36314,100.015
Togo,TGO,"Jul 25, 2020",1.553,101.344
Togo,TGO,"Jul 26, 2020",1.50129,103.035
Togo,TGO,"Jul 27, 2020",1.62214,104.847
Togo,TGO,"Jul 28, 2020",1.57043,105.572
Togo,TGO,"Jul 29, 2020",1.82914,108.229
Togo,TGO,"Jul 30, 2020",1.553,108.229
Togo,TGO,"Jul 31, 2020",1.70843,111.974
Togo,TGO,"Aug 1, 2020",1.76014,113.665
Togo,TGO,"Aug 2, 2020",1.81186,115.718
Togo,TGO,"Aug 3, 2020",1.60471,116.081
Togo,TGO,"Aug 4, 2020",1.76,117.892
Togo,TGO,"Aug 5, 2020",1.58743,119.342
Togo,TGO,"Aug 6, 2020",1.81171,120.912
Togo,TGO,"Aug 7, 2020",1.46657,122.241
Togo,TGO,"Aug 8, 2020",1.50114,124.174
Togo,TGO,"Aug 9, 2020",1.51843,126.348
Trinidad and Tobago,TTO,"Mar 13, 2020",,0.715
Trinidad and Tobago,TTO,"Mar 14, 2020",,1.429
Trinidad and Tobago,TTO,"Mar 15, 2020",0.47667,1.429
Trinidad and Tobago,TTO,"Mar 16, 2020",0.71475,2.858
Trinidad and Tobago,TTO,"Mar 17, 2020",0.7148,3.573
Trinidad and Tobago,TTO,"Mar 18, 2020",0.83383,5.002
Trinidad and Tobago,TTO,"Mar 19, 2020",0.91886,6.431
Trinidad and Tobago,TTO,"Mar 20, 2020",0.81671,6.431
Trinidad and Tobago,TTO,"Mar 21, 2020",0.71457,6.431
Trinidad and Tobago,TTO,"Mar 22, 2020",4.79771,35.013
Trinidad and Tobago,TTO,"Mar 23, 2020",4.69571,35.727
Trinidad and Tobago,TTO,"Mar 24, 2020",4.69571,36.442
Trinidad and Tobago,TTO,"Mar 25, 2020",5.104,40.729
Trinidad and Tobago,TTO,"Mar 26, 2020",5.20614,42.873
Trinidad and Tobago,TTO,"Mar 27, 2020",5.71657,46.445
Trinidad and Tobago,TTO,"Mar 28, 2020",5.81871,47.16
Trinidad and Tobago,TTO,"Mar 29, 2020",2.55214,52.876
Trinidad and Tobago,TTO,"Mar 30, 2020",2.85829,55.735
Trinidad and Tobago,TTO,"Mar 31, 2020",3.47071,60.736
Trinidad and Tobago,TTO,"Apr 1, 2020",3.06243,62.165
Trinidad and Tobago,TTO,"Apr 2, 2020",2.96029,63.595
Trinidad and Tobago,TTO,"Apr 3, 2020",3.26643,69.311
Trinidad and Tobago,TTO,"Apr 4, 2020",3.47057,71.455
Trinidad and Tobago,TTO,"Apr 5, 2020",2.96029,73.598
Trinidad and Tobago,TTO,"Apr 6, 2020",2.65414,74.313
Trinidad and Tobago,TTO,"Apr 7, 2020",2.04171,75.027
Trinidad and Tobago,TTO,"Apr 8, 2020",2.04171,76.456
Trinidad and Tobago,TTO,"Apr 9, 2020",1.83757,76.456
Trinidad and Tobago,TTO,"Apr 10, 2020",1.22514,77.885
Trinidad and Tobago,TTO,"Apr 11, 2020",0.91886,77.885
Trinidad and Tobago,TTO,"Apr 12, 2020",0.91886,80.029
Trinidad and Tobago,TTO,"Apr 13, 2020",0.91886,80.744
Trinidad and Tobago,TTO,"Apr 14, 2020",0.81671,80.744
Trinidad and Tobago,TTO,"Apr 15, 2020",0.61257,80.744
Trinidad and Tobago,TTO,"Apr 16, 2020",0.71471,81.458
Trinidad and Tobago,TTO,"Apr 17, 2020",0.51057,81.458
Trinidad and Tobago,TTO,"Apr 18, 2020",0.51057,81.458
Trinidad and Tobago,TTO,"Apr 19, 2020",0.20429,81.458
Trinidad and Tobago,TTO,"Apr 20, 2020",0.10214,81.458
Trinidad and Tobago,TTO,"Apr 21, 2020",0.10214,81.458
Trinidad and Tobago,TTO,"Apr 22, 2020",0.20429,82.173
Trinidad and Tobago,TTO,"Apr 23, 2020",0.10214,82.173
Trinidad and Tobago,TTO,"Apr 24, 2020",0.10214,82.173
Trinidad and Tobago,TTO,"Apr 25, 2020",0.10214,82.173
Trinidad and Tobago,TTO,"Apr 26, 2020",0.10214,82.173
Trinidad and Tobago,TTO,"Apr 27, 2020",0.20429,82.887
Trinidad and Tobago,TTO,"Apr 28, 2020",0.20429,82.887
Trinidad and Tobago,TTO,"Apr 29, 2020",0.10214,82.887
Trinidad and Tobago,TTO,"Apr 30, 2020",0.10214,82.887
Trinidad and Tobago,TTO,"May 1, 2020",0.10214,82.887
Trinidad and Tobago,TTO,"May 2, 2020",0.10214,82.887
Trinidad and Tobago,TTO,"May 3, 2020",0.10214,82.887
Trinidad and Tobago,TTO,"May 4, 2020",0,82.887
Trinidad and Tobago,TTO,"May 5, 2020",0,82.887
Trinidad and Tobago,TTO,"May 6, 2020",0,82.887
Trinidad and Tobago,TTO,"May 7, 2020",0,82.887
Trinidad and Tobago,TTO,"May 8, 2020",0,82.887
Trinidad and Tobago,TTO,"May 9, 2020",0,82.887
Trinidad and Tobago,TTO,"May 10, 2020",0,82.887
Trinidad and Tobago,TTO,"May 11, 2020",0,82.887
Trinidad and Tobago,TTO,"May 12, 2020",0,82.887
Trinidad and Tobago,TTO,"May 13, 2020",0,82.887
Trinidad and Tobago,TTO,"May 14, 2020",0,82.887
Trinidad and Tobago,TTO,"May 15, 2020",0,82.887
Trinidad and Tobago,TTO,"May 16, 2020",0,82.887
Trinidad and Tobago,TTO,"May 17, 2020",0,82.887
Trinidad and Tobago,TTO,"May 18, 2020",0,82.887
Trinidad and Tobago,TTO,"May 19, 2020",0,82.887
Trinidad and Tobago,TTO,"May 20, 2020",0,82.887
Trinidad and Tobago,TTO,"May 21, 2020",0,82.887
Trinidad and Tobago,TTO,"May 22, 2020",0,82.887
Trinidad and Tobago,TTO,"May 23, 2020",0,82.887
Trinidad and Tobago,TTO,"May 24, 2020",0,82.887
Trinidad and Tobago,TTO,"May 25, 2020",0,82.887
Trinidad and Tobago,TTO,"May 26, 2020",0,82.887
Trinidad and Tobago,TTO,"May 27, 2020",0,82.887
Trinidad and Tobago,TTO,"May 28, 2020",0,82.887
Trinidad and Tobago,TTO,"May 29, 2020",0,82.887
Trinidad and Tobago,TTO,"May 30, 2020",0,82.887
Trinidad and Tobago,TTO,"May 31, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 1, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 2, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 3, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 4, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 5, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 6, 2020",0.10214,83.602
Trinidad and Tobago,TTO,"Jun 7, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 8, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 9, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 10, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 11, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 12, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 13, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 14, 2020",0,83.602
Trinidad and Tobago,TTO,"Jun 15, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 16, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 17, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 18, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 19, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 20, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 21, 2020",0.61243,87.889
Trinidad and Tobago,TTO,"Jun 22, 2020",0,87.889
Trinidad and Tobago,TTO,"Jun 23, 2020",0,87.889
Trinidad and Tobago,TTO,"Jun 24, 2020",0,87.889
Trinidad and Tobago,TTO,"Jun 25, 2020",0,87.889
Trinidad and Tobago,TTO,"Jun 26, 2020",0,87.889
Trinidad and Tobago,TTO,"Jun 27, 2020",0.10214,88.604
Trinidad and Tobago,TTO,"Jun 28, 2020",0.10214,88.604
Trinidad and Tobago,TTO,"Jun 29, 2020",0.30629,90.033
Trinidad and Tobago,TTO,"Jun 30, 2020",0.30629,90.033
Trinidad and Tobago,TTO,"Jul 1, 2020",0.71457,92.891
Trinidad and Tobago,TTO,"Jul 2, 2020",0.71457,92.891
Trinidad and Tobago,TTO,"Jul 3, 2020",0.71457,92.891
Trinidad and Tobago,TTO,"Jul 4, 2020",0.61243,92.891
Trinidad and Tobago,TTO,"Jul 5, 2020",0.61243,92.891
Trinidad and Tobago,TTO,"Jul 6, 2020",0.71457,95.035
Trinidad and Tobago,TTO,"Jul 7, 2020",0.71457,95.035
Trinidad and Tobago,TTO,"Jul 8, 2020",0.30629,95.035
Trinidad and Tobago,TTO,"Jul 9, 2020",0.30629,95.035
Trinidad and Tobago,TTO,"Jul 10, 2020",0.30629,95.035
Trinidad and Tobago,TTO,"Jul 11, 2020",0.30629,95.035
Trinidad and Tobago,TTO,"Jul 12, 2020",0.30629,95.035
Trinidad and Tobago,TTO,"Jul 13, 2020",0,95.035
Trinidad and Tobago,TTO,"Jul 14, 2020",0,95.035
Trinidad and Tobago,TTO,"Jul 15, 2020",0,95.035
Trinidad and Tobago,TTO,"Jul 16, 2020",0,95.035
Trinidad and Tobago,TTO,"Jul 17, 2020",0,95.035
Trinidad and Tobago,TTO,"Jul 18, 2020",0.30629,97.178
Trinidad and Tobago,TTO,"Jul 19, 2020",0.40843,97.893
Trinidad and Tobago,TTO,"Jul 20, 2020",0.40843,97.893
Trinidad and Tobago,TTO,"Jul 21, 2020",0.40843,97.893
Trinidad and Tobago,TTO,"Jul 22, 2020",0.61257,99.322
Trinidad and Tobago,TTO,"Jul 23, 2020",0.81671,100.751
Trinidad and Tobago,TTO,"Jul 24, 2020",0.81671,100.751
Trinidad and Tobago,TTO,"Jul 25, 2020",0.61257,101.465
Trinidad and Tobago,TTO,"Jul 26, 2020",1.02086,105.038
Trinidad and Tobago,TTO,"Jul 27, 2020",1.02086,105.038
Trinidad and Tobago,TTO,"Jul 28, 2020",1.123,105.753
Trinidad and Tobago,TTO,"Jul 29, 2020",1.53129,110.04
Trinidad and Tobago,TTO,"Jul 30, 2020",1.53129,111.469
Trinidad and Tobago,TTO,"Jul 31, 2020",2.34786,117.185
Trinidad and Tobago,TTO,"Aug 1, 2020",2.75614,120.758
Trinidad and Tobago,TTO,"Aug 2, 2020",2.654,123.616
Trinidad and Tobago,TTO,"Aug 3, 2020",3.57271,130.047
Trinidad and Tobago,TTO,"Aug 4, 2020",3.47057,130.047
Trinidad and Tobago,TTO,"Aug 5, 2020",4.08314,138.622
Trinidad and Tobago,TTO,"Aug 6, 2020",4.38943,142.195
Trinidad and Tobago,TTO,"Aug 7, 2020",4.69571,150.055
Trinidad and Tobago,TTO,"Aug 8, 2020",5.71643,160.773
Trinidad and Tobago,TTO,"Aug 9, 2020",10.412,196.5
Tunisia,TUN,"Mar 3, 2020",,0.085
Tunisia,TUN,"Mar 10, 2020",,0.169
Tunisia,TUN,"Mar 11, 2020",,0.423
Tunisia,TUN,"Mar 12, 2020",0.16933,0.592
Tunisia,TUN,"Mar 13, 2020",0.254,1.1
Tunisia,TUN,"Mar 14, 2020",0.254,1.354
Tunisia,TUN,"Mar 15, 2020",0.21167,1.354
Tunisia,TUN,"Mar 16, 2020",0.20557,1.523
Tunisia,TUN,"Mar 17, 2020",0.21757,1.692
Tunisia,TUN,"Mar 18, 2020",0.22957,2.031
Tunisia,TUN,"Mar 19, 2020",0.26586,2.454
Tunisia,TUN,"Mar 20, 2020",0.31414,3.3
Tunisia,TUN,"Mar 21, 2020",0.45914,4.569
Tunisia,TUN,"Mar 22, 2020",0.53171,5.077
Tunisia,TUN,"Mar 23, 2020",0.68886,6.346
Tunisia,TUN,"Mar 24, 2020",0.834,7.53
Tunisia,TUN,"Mar 25, 2020",1.08786,9.646
Tunisia,TUN,"Mar 26, 2020",1.74057,14.638
Tunisia,TUN,"Mar 27, 2020",1.61971,14.638
Tunisia,TUN,"Mar 28, 2020",2.09114,19.207
Tunisia,TUN,"Mar 29, 2020",2.01857,19.207
Tunisia,TUN,"Mar 30, 2020",2.45371,23.522
Tunisia,TUN,"Mar 31, 2020",2.69543,26.399
Tunisia,TUN,"Apr 1, 2020",2.99771,30.63
Tunisia,TUN,"Apr 2, 2020",2.67143,33.337
Tunisia,TUN,"Apr 3, 2020",3.40871,38.499
Tunisia,TUN,"Apr 4, 2020",2.756,38.499
Tunisia,TUN,"Apr 5, 2020",3.23943,41.883
Tunisia,TUN,"Apr 6, 2020",3.32414,46.791
Tunisia,TUN,"Apr 7, 2020",3.167,48.567
Tunisia,TUN,"Apr 8, 2020",2.82843,50.429
Tunisia,TUN,"Apr 9, 2020",2.768,52.713
Tunisia,TUN,"Apr 10, 2020",2.27243,54.406
Tunisia,TUN,"Apr 11, 2020",2.61086,56.775
Tunisia,TUN,"Apr 12, 2020",2.29671,57.959
Tunisia,TUN,"Apr 13, 2020",1.86143,59.821
Tunisia,TUN,"Apr 14, 2020",1.83729,61.429
Tunisia,TUN,"Apr 15, 2020",1.82529,63.205
Tunisia,TUN,"Apr 16, 2020",1.89771,65.998
Tunisia,TUN,"Apr 17, 2020",2.16371,69.551
Tunisia,TUN,"Apr 18, 2020",2.333,73.105
Tunisia,TUN,"Apr 19, 2020",2.18786,73.274
Tunisia,TUN,"Apr 20, 2020",2.07914,74.374
Tunisia,TUN,"Apr 21, 2020",1.90986,74.797
Tunisia,TUN,"Apr 22, 2020",1.86143,76.236
Tunisia,TUN,"Apr 23, 2020",1.46257,76.236
Tunisia,TUN,"Apr 24, 2020",1.16029,77.674
Tunisia,TUN,"Apr 25, 2020",0.70086,78.013
Tunisia,TUN,"Apr 26, 2020",0.88214,79.451
Tunisia,TUN,"Apr 27, 2020",0.84586,80.297
Tunisia,TUN,"Apr 28, 2020",1.003,81.82
Tunisia,TUN,"Apr 29, 2020",0.89429,82.497
Tunisia,TUN,"Apr 30, 2020",0.95471,82.92
Tunisia,TUN,"May 1, 2020",0.91857,84.105
Tunisia,TUN,"May 2, 2020",0.91857,84.443
Tunisia,TUN,"May 3, 2020",0.84614,85.374
Tunisia,TUN,"May 4, 2020",0.77357,85.712
Tunisia,TUN,"May 5, 2020",0.61643,86.135
Tunisia,TUN,"May 6, 2020",0.568,86.474
Tunisia,TUN,"May 7, 2020",0.54386,86.728
Tunisia,TUN,"May 8, 2020",0.38671,86.812
Tunisia,TUN,"May 9, 2020",0.38671,87.151
Tunisia,TUN,"May 10, 2020",0.27786,87.32
Tunisia,TUN,"May 11, 2020",0.22957,87.32
Tunisia,TUN,"May 12, 2020",0.16914,87.32
Tunisia,TUN,"May 13, 2020",0.12086,87.32
Tunisia,TUN,"May 14, 2020",0.08457,87.32
Tunisia,TUN,"May 15, 2020",0.07243,87.32
Tunisia,TUN,"May 16, 2020",0.06043,87.574
Tunisia,TUN,"May 17, 2020",0.03629,87.574
Tunisia,TUN,"May 18, 2020",0.06043,87.743
Tunisia,TUN,"May 19, 2020",0.133,88.251
Tunisia,TUN,"May 20, 2020",0.14514,88.335
Tunisia,TUN,"May 21, 2020",0.15729,88.42
Tunisia,TUN,"May 22, 2020",0.16943,88.504
Tunisia,TUN,"May 23, 2020",0.15729,88.674
Tunisia,TUN,"May 24, 2020",0.15729,88.674
Tunisia,TUN,"May 25, 2020",0.16943,88.927
Tunisia,TUN,"May 26, 2020",0.09686,88.927
Tunisia,TUN,"May 27, 2020",0.08471,88.927
Tunisia,TUN,"May 28, 2020",0.07257,88.927
Tunisia,TUN,"May 29, 2020",0.26586,90.366
Tunisia,TUN,"May 30, 2020",0.278,90.62
Tunisia,TUN,"May 31, 2020",0.33843,91.043
Tunisia,TUN,"Jun 1, 2020",0.31429,91.127
Tunisia,TUN,"Jun 2, 2020",0.39886,91.72
Tunisia,TUN,"Jun 3, 2020",0.423,91.889
Tunisia,TUN,"Jun 4, 2020",0.43514,91.974
Tunisia,TUN,"Jun 5, 2020",0.22971,91.974
Tunisia,TUN,"Jun 6, 2020",0.19343,91.974
Tunisia,TUN,"Jun 7, 2020",0.133,91.974
Tunisia,TUN,"Jun 8, 2020",0.12086,91.974
Tunisia,TUN,"Jun 9, 2020",0.03629,91.974
Tunisia,TUN,"Jun 10, 2020",0.01214,91.974
Tunisia,TUN,"Jun 11, 2020",0,91.974
Tunisia,TUN,"Jun 12, 2020",0,91.974
Tunisia,TUN,"Jun 13, 2020",0.07257,92.481
Tunisia,TUN,"Jun 14, 2020",0.08471,92.566
Tunisia,TUN,"Jun 15, 2020",0.10886,92.735
Tunisia,TUN,"Jun 16, 2020",0.27814,93.92
Tunisia,TUN,"Jun 17, 2020",0.45943,95.189
Tunisia,TUN,"Jun 18, 2020",0.49571,95.443
Tunisia,TUN,"Jun 19, 2020",0.544,95.781
Tunisia,TUN,"Jun 20, 2020",0.64071,96.966
Tunisia,TUN,"Jun 21, 2020",0.74943,97.812
Tunisia,TUN,"Jun 22, 2020",0.73743,97.896
Tunisia,TUN,"Jun 23, 2020",0.59229,98.066
Tunisia,TUN,"Jun 24, 2020",0.411,98.066
Tunisia,TUN,"Jun 25, 2020",0.38686,98.15
Tunisia,TUN,"Jun 26, 2020",0.36271,98.319
Tunisia,TUN,"Jun 27, 2020",0.21757,98.489
Tunisia,TUN,"Jun 28, 2020",0.145,98.827
Tunisia,TUN,"Jun 29, 2020",0.145,98.912
Tunisia,TUN,"Jun 30, 2020",0.15714,99.166
Tunisia,TUN,"Jul 1, 2020",0.18129,99.335
Tunisia,TUN,"Jul 2, 2020",0.18129,99.419
Tunisia,TUN,"Jul 3, 2020",0.19343,99.673
Tunisia,TUN,"Jul 4, 2020",0.20557,99.927
Tunisia,TUN,"Jul 5, 2020",0.21771,100.35
Tunisia,TUN,"Jul 6, 2020",0.22971,100.519
Tunisia,TUN,"Jul 7, 2020",0.32643,101.45
Tunisia,TUN,"Jul 8, 2020",0.37486,101.958
Tunisia,TUN,"Jul 9, 2020",0.55614,103.312
Tunisia,TUN,"Jul 10, 2020",0.64071,104.158
Tunisia,TUN,"Jul 11, 2020",0.71329,104.919
Tunisia,TUN,"Jul 12, 2020",0.71329,105.342
Tunisia,TUN,"Jul 13, 2020",0.90671,106.865
Tunisia,TUN,"Jul 14, 2020",1.24514,110.165
Tunisia,TUN,"Jul 15, 2020",1.22086,110.504
Tunisia,TUN,"Jul 16, 2020",1.18457,111.604
Tunisia,TUN,"Jul 17, 2020",1.16043,112.28
Tunisia,TUN,"Jul 18, 2020",1.16043,113.042
Tunisia,TUN,"Jul 19, 2020",1.245,114.057
Tunisia,TUN,"Jul 20, 2020",1.34171,116.257
Tunisia,TUN,"Jul 21, 2020",0.95486,116.85
Tunisia,TUN,"Jul 22, 2020",1.00329,117.526
Tunisia,TUN,"Jul 23, 2020",0.90657,117.949
Tunisia,TUN,"Jul 24, 2020",0.95486,118.965
Tunisia,TUN,"Jul 25, 2020",1.07571,120.572
Tunisia,TUN,"Jul 26, 2020",1.14829,122.095
Tunisia,TUN,"Jul 27, 2020",0.94286,122.857
Tunisia,TUN,"Jul 28, 2020",0.89457,123.111
Tunisia,TUN,"Jul 29, 2020",0.955,124.211
Tunisia,TUN,"Jul 30, 2020",1.13629,125.903
Tunisia,TUN,"Jul 31, 2020",1.30557,128.103
Tunisia,TUN,"Aug 1, 2020",1.32971,129.88
Tunisia,TUN,"Aug 2, 2020",1.31757,131.318
Tunisia,TUN,"Aug 3, 2020",1.31757,132.08
Tunisia,TUN,"Aug 4, 2020",1.32957,132.418
Tunisia,TUN,"Aug 5, 2020",1.40214,134.026
Tunisia,TUN,"Aug 6, 2020",1.36586,135.464
Tunisia,TUN,"Aug 7, 2020",1.54714,138.933
Tunisia,TUN,"Aug 8, 2020",1.46257,140.118
Tunisia,TUN,"Aug 9, 2020",1.523,141.979
Turkey,TUR,"Mar 12, 2020",,0.012
Turkey,TUR,"Mar 13, 2020",,0.024
Turkey,TUR,"Mar 16, 2020",0.07133,0.213
Turkey,TUR,"Mar 17, 2020",0.1395,0.557
Turkey,TUR,"Mar 18, 2020",0.2326,1.162
Turkey,TUR,"Mar 19, 2020",0.4508,2.265
Turkey,TUR,"Mar 20, 2020",0.8468,4.257
Turkey,TUR,"Mar 21, 2020",1.32017,7.944
Turkey,TUR,"Mar 22, 2020",1.60071,11.228
Turkey,TUR,"Mar 23, 2020",2.06314,14.655
Turkey,TUR,"Mar 24, 2020",2.51029,18.129
Turkey,TUR,"Mar 25, 2020",3.00486,22.196
Turkey,TUR,"Mar 26, 2020",3.79757,28.848
Turkey,TUR,"Mar 27, 2020",5.53886,43.029
Turkey,TUR,"Mar 28, 2020",8.51671,67.561
Turkey,TUR,"Mar 29, 2020",10.93386,87.765
Turkey,TUR,"Mar 30, 2020",13.51857,109.285
Turkey,TUR,"Mar 31, 2020",15.74943,128.375
Turkey,TUR,"Apr 1, 2020",19.74857,160.436
Turkey,TUR,"Apr 2, 2020",22.43671,185.904
Turkey,TUR,"Apr 3, 2020",24.571,215.025
Turkey,TUR,"Apr 4, 2020",25.78543,248.058
Turkey,TUR,"Apr 5, 2020",28.00271,283.783
Turkey,TUR,"Apr 6, 2020",30.23857,320.954
Turkey,TUR,"Apr 7, 2020",32.84371,358.28
Turkey,TUR,"Apr 8, 2020",34.856,404.427
Turkey,TUR,"Apr 9, 2020",38.19114,453.242
Turkey,TUR,"Apr 10, 2020",40.90129,501.334
Turkey,TUR,"Apr 11, 2020",44.223,557.618
Turkey,TUR,"Apr 12, 2020",47.82243,618.539
Turkey,TUR,"Apr 13, 2020",50.62414,675.322
Turkey,TUR,"Apr 14, 2020",52.22471,723.852
Turkey,TUR,"Apr 15, 2020",52.51271,772.015
Turkey,TUR,"Apr 16, 2020",52.79043,822.774
Turkey,TUR,"Apr 17, 2020",54.05229,879.699
Turkey,TUR,"Apr 18, 2020",53.38486,931.312
Turkey,TUR,"Apr 19, 2020",51.08971,976.167
Turkey,TUR,"Apr 20, 2020",49.71429,1023.322
Turkey,TUR,"Apr 21, 2020",50.69843,1078.741
Turkey,TUR,"Apr 22, 2020",51.62829,1133.413
Turkey,TUR,"Apr 23, 2020",49.59914,1169.968
Turkey,TUR,"Apr 24, 2020",46.745,1206.914
Turkey,TUR,"Apr 25, 2020",44.65986,1243.931
Turkey,TUR,"Apr 26, 2020",43.09814,1277.854
Turkey,TUR,"Apr 27, 2020",40.35414,1305.801
Turkey,TUR,"Apr 28, 2020",36.04671,1331.068
Turkey,TUR,"Apr 29, 2020",32.28814,1359.429
Turkey,TUR,"Apr 30, 2020",32.03914,1394.241
Turkey,TUR,"May 1, 2020",31.19057,1425.247
Turkey,TUR,"May 2, 2020",29.60857,1451.19
Turkey,TUR,"May 3, 2020",28.12129,1474.702
Turkey,TUR,"May 4, 2020",26.95757,1494.503
Turkey,TUR,"May 5, 2020",26.08186,1513.64
Turkey,TUR,"May 6, 2020",25.13329,1535.362
Turkey,TUR,"May 7, 2020",23.97643,1562.076
Turkey,TUR,"May 8, 2020",22.89571,1585.517
Turkey,TUR,"May 9, 2020",22.31986,1607.428
Turkey,TUR,"May 10, 2020",21.57971,1625.759
Turkey,TUR,"May 11, 2020",21.36286,1644.042
Turkey,TUR,"May 12, 2020",20.516,1657.251
Turkey,TUR,"May 13, 2020",20.29914,1677.455
Turkey,TUR,"May 14, 2020",19.259,1696.889
Turkey,TUR,"May 15, 2020",18.67971,1716.275
Turkey,TUR,"May 16, 2020",18.44257,1736.526
Turkey,TUR,"May 17, 2020",18.551,1755.616
Turkey,TUR,"May 18, 2020",18.25629,1771.836
Turkey,TUR,"May 19, 2020",18.33071,1785.566
Turkey,TUR,"May 20, 2020",17.17557,1797.684
Turkey,TUR,"May 21, 2020",16.04586,1809.209
Turkey,TUR,"May 22, 2020",14.90414,1820.603
Turkey,TUR,"May 23, 2020",13.62357,1831.891
Turkey,TUR,"May 24, 2020",12.90529,1845.954
Turkey,TUR,"May 25, 2020",12.52086,1859.482
Turkey,TUR,"May 26, 2020",12.23129,1871.185
Turkey,TUR,"May 27, 2020",12.10586,1882.425
Turkey,TUR,"May 28, 2020",12.21257,1894.697
Turkey,TUR,"May 29, 2020",12.587,1908.712
Turkey,TUR,"May 30, 2020",12.90714,1922.241
Turkey,TUR,"May 31, 2020",12.56329,1933.896
Turkey,TUR,"Jun 1, 2020",12.05171,1943.844
Turkey,TUR,"Jun 2, 2020",11.78071,1953.65
Turkey,TUR,"Jun 3, 2020",11.50643,1962.969
Turkey,TUR,"Jun 4, 2020",11.22186,1973.249
Turkey,TUR,"Jun 5, 2020",10.89329,1984.964
Turkey,TUR,"Jun 6, 2020",10.53586,1995.991
Turkey,TUR,"Jun 7, 2020",10.358,2006.401
Turkey,TUR,"Jun 8, 2020",10.485,2017.238
Turkey,TUR,"Jun 9, 2020",10.75929,2028.965
