Code,country,date,stay at home,school closure,workplace closure,public transport closure,international travel control
IRL,Ireland,2020-07-24,0,2,1,1,2
IRL,Ireland,2020-07-25,0,2,1,1,2
IRL,Ireland,2020-07-26,0,2,1,1,2
IRL,Ireland,2020-07-27,0,2,1,1,2
IRL,Ireland,2020-07-28,0,2,1,1,2
IRL,Ireland,2020-07-29,0,2,1,1,2
IRL,Ireland,2020-07-30,0,2,1,1,2
IRL,Ireland,2020-07-31,0,2,1,1,2
IRL,Ireland,2020-08-01,0,2,1,1,2
IRL,Ireland,2020-08-02,0,2,1,1,2
IRL,Ireland,2020-08-03,0,2,1,1,2
IRL,Ireland,2020-08-04,0,2,1,1,2
IRL,Ireland,2020-08-05,0,2,1,1,2
IRL,Ireland,2020-08-06,0,2,1,1,2
IRL,Ireland,2020-08-07,0,2,1,1,2
ISR,Israel,2020-01-01,0,0,0,0,0
ISR,Israel,2020-01-02,0,0,0,0,0
ISR,Israel,2020-01-03,0,0,0,0,0
ISR,Israel,2020-01-04,0,0,0,0,0
ISR,Israel,2020-01-05,0,0,0,0,0
ISR,Israel,2020-01-06,0,0,0,0,0
ISR,Israel,2020-01-07,0,0,0,0,0
ISR,Israel,2020-01-08,0,0,0,0,0
ISR,Israel,2020-01-09,0,0,0,0,0
ISR,Israel,2020-01-10,0,0,0,0,0
ISR,Israel,2020-01-11,0,0,0,0,0
ISR,Israel,2020-01-12,0,0,0,0,0
ISR,Israel,2020-01-13,0,0,0,0,0
ISR,Israel,2020-01-14,0,0,0,0,0
ISR,Israel,2020-01-15,0,0,0,0,0
ISR,Israel,2020-01-16,0,0,0,0,0
ISR,Israel,2020-01-17,0,0,0,0,0
ISR,Israel,2020-01-18,0,0,0,0,0
ISR,Israel,2020-01-19,0,0,0,0,0
ISR,Israel,2020-01-20,0,0,0,0,0
ISR,Israel,2020-01-21,0,0,0,0,0
ISR,Israel,2020-01-22,0,0,0,0,0
ISR,Israel,2020-01-23,0,0,0,0,0
ISR,Israel,2020-01-24,0,0,0,0,0
ISR,Israel,2020-01-25,0,0,0,0,0
ISR,Israel,2020-01-26,0,0,0,0,0
ISR,Israel,2020-01-27,0,0,0,0,0
ISR,Israel,2020-01-28,0,0,0,0,0
ISR,Israel,2020-01-29,0,0,0,0,0
ISR,Israel,2020-01-30,0,0,0,0,0
ISR,Israel,2020-01-31,0,0,0,0,0
ISR,Israel,2020-02-01,0,0,0,0,0
ISR,Israel,2020-02-02,0,0,0,0,3
ISR,Israel,2020-02-03,0,0,0,0,3
ISR,Israel,2020-02-04,0,0,0,0,3
ISR,Israel,2020-02-05,0,0,0,0,3
ISR,Israel,2020-02-06,0,0,0,0,3
ISR,Israel,2020-02-07,0,0,0,0,3
ISR,Israel,2020-02-08,0,0,0,0,3
ISR,Israel,2020-02-09,0,0,0,0,3
ISR,Israel,2020-02-10,0,0,0,0,3
ISR,Israel,2020-02-11,0,0,0,0,3
ISR,Israel,2020-02-12,0,0,0,0,3
ISR,Israel,2020-02-13,0,0,0,0,3
ISR,Israel,2020-02-14,0,0,0,0,3
ISR,Israel,2020-02-15,0,0,0,0,3
ISR,Israel,2020-02-16,0,0,0,0,3
ISR,Israel,2020-02-17,0,0,0,0,3
ISR,Israel,2020-02-18,0,0,0,0,3
ISR,Israel,2020-02-19,0,0,0,0,3
ISR,Israel,2020-02-20,0,0,0,0,3
ISR,Israel,2020-02-21,0,0,0,0,3
ISR,Israel,2020-02-22,0,0,0,0,3
ISR,Israel,2020-02-23,0,0,0,0,3
ISR,Israel,2020-02-24,0,0,0,0,3
ISR,Israel,2020-02-25,0,0,0,0,3
ISR,Israel,2020-02-26,0,0,0,0,3
ISR,Israel,2020-02-27,0,0,0,0,3
ISR,Israel,2020-02-28,0,0,0,0,3
ISR,Israel,2020-02-29,0,0,0,0,3
ISR,Israel,2020-03-01,0,0,0,0,3
ISR,Israel,2020-03-02,0,0,0,0,3
ISR,Israel,2020-03-03,0,0,0,0,3
ISR,Israel,2020-03-04,0,0,0,0,3
ISR,Israel,2020-03-05,0,0,0,0,3
ISR,Israel,2020-03-06,0,0,0,0,3
ISR,Israel,2020-03-07,0,0,0,0,3
ISR,Israel,2020-03-08,0,0,0,0,3
ISR,Israel,2020-03-09,0,0,0,0,3
ISR,Israel,2020-03-10,0,0,0,0,3
ISR,Israel,2020-03-11,0,0,0,0,3
ISR,Israel,2020-03-12,0,0,0,0,4
ISR,Israel,2020-03-13,0,3,0,0,4
ISR,Israel,2020-03-14,0,3,0,0,4
ISR,Israel,2020-03-15,0,3,2,0,4
ISR,Israel,2020-03-16,0,3,2,1,4
ISR,Israel,2020-03-17,1,3,2,1,4
ISR,Israel,2020-03-18,1,3,2,1,4
ISR,Israel,2020-03-19,1,3,2,1,4
ISR,Israel,2020-03-20,2,3,2,1,4
ISR,Israel,2020-03-21,2,3,2,1,4
ISR,Israel,2020-03-22,2,3,2,1,4
ISR,Israel,2020-03-23,2,3,2,1,4
ISR,Israel,2020-03-24,2,3,2,1,4
ISR,Israel,2020-03-25,2,3,2,1,4
ISR,Israel,2020-03-26,2,3,2,1,4
ISR,Israel,2020-03-27,2,3,2,1,4
ISR,Israel,2020-03-28,2,3,2,1,4
ISR,Israel,2020-03-29,2,3,2,1,4
ISR,Israel,2020-03-30,2,3,2,1,4
ISR,Israel,2020-03-31,2,3,2,1,4
ISR,Israel,2020-04-01,2,3,3,1,4
ISR,Israel,2020-04-02,2,3,3,1,4
ISR,Israel,2020-04-03,2,3,3,1,4
ISR,Israel,2020-04-04,2,3,3,1,4
ISR,Israel,2020-04-05,2,3,3,1,4
ISR,Israel,2020-04-06,2,3,3,1,4
ISR,Israel,2020-04-07,2,3,3,1,4
ISR,Israel,2020-04-08,3,3,3,1,4
ISR,Israel,2020-04-09,3,3,3,1,4
ISR,Israel,2020-04-10,3,3,3,1,4
ISR,Israel,2020-04-11,3,3,3,1,4
ISR,Israel,2020-04-12,3,3,3,1,4
ISR,Israel,2020-04-13,3,3,3,1,4
ISR,Israel,2020-04-14,3,3,3,1,4
ISR,Israel,2020-04-15,3,3,3,1,4
ISR,Israel,2020-04-16,3,3,3,1,4
ISR,Israel,2020-04-17,3,3,3,1,4
ISR,Israel,2020-04-18,3,3,3,1,4
ISR,Israel,2020-04-19,2,3,3,1,4
ISR,Israel,2020-04-20,2,3,3,1,4
ISR,Israel,2020-04-21,2,3,3,1,4
ISR,Israel,2020-04-22,2,3,3,1,4
ISR,Israel,2020-04-23,2,3,3,1,4
ISR,Israel,2020-04-24,2,3,3,1,4
ISR,Israel,2020-04-25,2,3,3,1,4
ISR,Israel,2020-04-26,2,3,2,1,4
ISR,Israel,2020-04-27,2,3,2,1,4
ISR,Israel,2020-04-28,2,3,2,1,4
ISR,Israel,2020-04-29,2,3,2,1,4
ISR,Israel,2020-04-30,2,3,2,1,4
ISR,Israel,2020-05-01,2,3,2,1,4
ISR,Israel,2020-05-02,2,3,2,1,4
ISR,Israel,2020-05-03,2,2,2,1,4
ISR,Israel,2020-05-04,2,2,2,1,4
ISR,Israel,2020-05-05,2,2,2,1,4
ISR,Israel,2020-05-06,2,2,2,1,4
ISR,Israel,2020-05-07,2,2,2,1,4
ISR,Israel,2020-05-08,2,2,2,1,4
ISR,Israel,2020-05-09,2,2,2,1,4
ISR,Israel,2020-05-10,2,2,2,1,4
ISR,Israel,2020-05-11,2,2,2,1,4
ISR,Israel,2020-05-12,2,2,2,1,4
ISR,Israel,2020-05-13,2,2,2,1,4
ISR,Israel,2020-05-14,2,2,2,1,4
ISR,Israel,2020-05-15,2,2,2,1,4
ISR,Israel,2020-05-16,2,2,2,1,4
ISR,Israel,2020-05-17,2,2,2,1,4
ISR,Israel,2020-05-18,2,2,2,1,4
ISR,Israel,2020-05-19,2,2,2,1,4
ISR,Israel,2020-05-20,2,2,2,1,4
ISR,Israel,2020-05-21,2,2,2,1,4
ISR,Israel,2020-05-22,2,2,2,1,4
ISR,Israel,2020-05-23,2,2,2,1,4
ISR,Israel,2020-05-24,2,2,2,1,4
ISR,Israel,2020-05-25,2,2,2,1,4
ISR,Israel,2020-05-26,2,2,2,1,4
ISR,Israel,2020-05-27,2,2,2,1,4
ISR,Israel,2020-05-28,2,2,2,1,4
ISR,Israel,2020-05-29,2,2,2,1,4
ISR,Israel,2020-05-30,2,2,2,1,4
ISR,Israel,2020-05-31,2,2,2,1,4
ISR,Israel,2020-06-01,2,2,2,1,4
ISR,Israel,2020-06-02,2,2,2,1,4
ISR,Israel,2020-06-03,2,2,2,1,4
ISR,Israel,2020-06-04,2,2,2,1,4
ISR,Israel,2020-06-05,2,2,2,1,4
ISR,Israel,2020-06-06,2,2,2,1,4
ISR,Israel,2020-06-07,2,2,2,1,4
ISR,Israel,2020-06-08,2,2,2,1,4
ISR,Israel,2020-06-09,2,2,2,1,4
ISR,Israel,2020-06-10,2,2,2,1,4
ISR,Israel,2020-06-11,2,2,2,1,4
ISR,Israel,2020-06-12,2,2,2,1,4
ISR,Israel,2020-06-13,2,2,2,1,4
ISR,Israel,2020-06-14,2,2,2,1,4
ISR,Israel,2020-06-15,2,2,2,1,4
ISR,Israel,2020-06-16,2,2,2,1,4
ISR,Israel,2020-06-17,2,2,2,1,4
ISR,Israel,2020-06-18,2,2,2,1,4
ISR,Israel,2020-06-19,2,2,2,1,4
ISR,Israel,2020-06-20,2,2,2,1,4
ISR,Israel,2020-06-21,2,2,2,1,4
ISR,Israel,2020-06-22,2,2,2,1,4
ISR,Israel,2020-06-23,2,2,2,1,4
ISR,Israel,2020-06-24,2,2,2,1,4
ISR,Israel,2020-06-25,2,2,2,1,4
ISR,Israel,2020-06-26,2,2,2,1,4
ISR,Israel,2020-06-27,2,2,2,1,4
ISR,Israel,2020-06-28,2,2,2,1,4
ISR,Israel,2020-06-29,2,2,2,1,4
ISR,Israel,2020-06-30,2,1,2,1,4
ISR,Israel,2020-07-01,2,1,2,1,4
ISR,Israel,2020-07-02,2,1,2,1,4
ISR,Israel,2020-07-03,2,1,2,1,4
ISR,Israel,2020-07-04,2,1,2,1,4
ISR,Israel,2020-07-05,2,1,2,1,4
ISR,Israel,2020-07-06,2,1,2,1,4
ISR,Israel,2020-07-07,2,1,2,1,4
ISR,Israel,2020-07-08,2,1,2,1,4
ISR,Israel,2020-07-09,2,1,2,1,4
ISR,Israel,2020-07-10,2,1,2,1,4
ISR,Israel,2020-07-11,2,1,2,1,4
ISR,Israel,2020-07-12,2,1,2,1,4
ISR,Israel,2020-07-13,2,1,1,1,4
ISR,Israel,2020-07-14,2,1,1,1,4
ISR,Israel,2020-07-15,2,1,1,1,4
ISR,Israel,2020-07-16,2,1,1,1,4
ISR,Israel,2020-07-17,2,1,1,1,4
ISR,Israel,2020-07-18,0,1,1,1,4
ISR,Israel,2020-07-19,0,1,1,1,4
ISR,Israel,2020-07-20,0,1,1,1,4
ISR,Israel,2020-07-21,0,1,1,1,4
ISR,Israel,2020-07-22,0,1,1,1,4
ISR,Israel,2020-07-23,0,1,1,1,4
ISR,Israel,2020-07-24,0,1,1,1,4
ISR,Israel,2020-07-25,0,1,1,1,4
ISR,Israel,2020-07-26,0,1,1,1,4
ISR,Israel,2020-07-27,0,1,1,1,4
ISR,Israel,2020-07-28,0,1,1,1,4
ISR,Israel,2020-07-29,0,1,1,1,4
ISR,Israel,2020-07-30,0,1,1,1,4
ISR,Israel,2020-07-31,0,1,1,1,4
ISR,Israel,2020-08-01,0,1,1,1,4
ISR,Israel,2020-08-02,0,1,1,1,4
ISR,Israel,2020-08-03,0,1,1,1,4
ISR,Israel,2020-08-04,0,1,1,1,4
ISR,Israel,2020-08-05,0,1,1,1,4
ISR,Israel,2020-08-06,0,1,1,1,4
ITA,Italy,2020-01-01,0,0,0,0,0
ITA,Italy,2020-01-02,0,0,0,0,0
ITA,Italy,2020-01-03,0,0,0,0,0
ITA,Italy,2020-01-04,0,0,0,0,0
ITA,Italy,2020-01-05,0,0,0,0,0
ITA,Italy,2020-01-06,0,0,0,0,0
ITA,Italy,2020-01-07,0,0,0,0,0
ITA,Italy,2020-01-08,0,0,0,0,0
ITA,Italy,2020-01-09,0,0,0,0,0
ITA,Italy,2020-01-10,0,0,0,0,0
ITA,Italy,2020-01-11,0,0,0,0,0
ITA,Italy,2020-01-12,0,0,0,0,0
ITA,Italy,2020-01-13,0,0,0,0,0
ITA,Italy,2020-01-14,0,0,0,0,0
ITA,Italy,2020-01-15,0,0,0,0,0
ITA,Italy,2020-01-16,0,0,0,0,0
ITA,Italy,2020-01-17,0,0,0,0,0
ITA,Italy,2020-01-18,0,0,0,0,0
ITA,Italy,2020-01-19,0,0,0,0,0
ITA,Italy,2020-01-20,0,0,0,0,0
ITA,Italy,2020-01-21,0,0,0,0,0
ITA,Italy,2020-01-22,0,0,0,0,0
ITA,Italy,2020-01-23,0,0,0,0,1
ITA,Italy,2020-01-24,0,0,0,0,1
ITA,Italy,2020-01-25,0,0,0,0,1
ITA,Italy,2020-01-26,0,0,0,0,1
ITA,Italy,2020-01-27,0,0,0,0,1
ITA,Italy,2020-01-28,0,0,0,0,1
ITA,Italy,2020-01-29,0,0,0,0,1
ITA,Italy,2020-01-30,0,0,0,0,3
ITA,Italy,2020-01-31,0,0,0,0,3
ITA,Italy,2020-02-01,0,0,0,0,3
ITA,Italy,2020-02-02,0,0,0,0,3
ITA,Italy,2020-02-03,0,0,0,0,3
ITA,Italy,2020-02-04,0,0,0,0,3
ITA,Italy,2020-02-05,0,0,0,0,3
ITA,Italy,2020-02-06,0,0,0,0,3
ITA,Italy,2020-02-07,0,0,0,0,3
ITA,Italy,2020-02-08,0,0,0,0,3
ITA,Italy,2020-02-09,0,0,0,0,3
ITA,Italy,2020-02-10,0,0,0,0,3
ITA,Italy,2020-02-11,0,0,0,0,3
ITA,Italy,2020-02-12,0,0,0,0,3
ITA,Italy,2020-02-13,0,0,0,0,3
ITA,Italy,2020-02-14,0,0,0,0,3
ITA,Italy,2020-02-15,0,0,0,0,3
ITA,Italy,2020-02-16,0,0,0,0,3
ITA,Italy,2020-02-17,0,0,0,0,3
ITA,Italy,2020-02-18,0,0,0,0,3
ITA,Italy,2020-02-19,0,0,0,0,3
ITA,Italy,2020-02-20,0,0,0,0,3
ITA,Italy,2020-02-21,0,0,0,0,3
ITA,Italy,2020-02-22,0,0,3,0,3
ITA,Italy,2020-02-23,2,3,3,0,3
ITA,Italy,2020-02-24,2,3,3,0,3
ITA,Italy,2020-02-25,2,3,3,0,3
ITA,Italy,2020-02-26,2,3,3,0,3
ITA,Italy,2020-02-27,2,3,3,0,3
ITA,Italy,2020-02-28,2,3,3,0,3
ITA,Italy,2020-02-29,2,3,3,0,3
ITA,Italy,2020-03-01,2,3,3,0,3
ITA,Italy,2020-03-02,2,3,3,0,3
ITA,Italy,2020-03-03,2,3,3,0,3
ITA,Italy,2020-03-04,2,3,3,0,3
ITA,Italy,2020-03-05,2,3,3,0,3
ITA,Italy,2020-03-06,2,3,3,0,3
ITA,Italy,2020-03-07,2,3,3,0,3
ITA,Italy,2020-03-08,2,3,3,0,3
ITA,Italy,2020-03-09,2,3,3,0,3
ITA,Italy,2020-03-10,2,3,3,0,3
ITA,Italy,2020-03-11,2,3,3,1,3
ITA,Italy,2020-03-12,2,3,3,1,3
ITA,Italy,2020-03-13,2,3,3,1,3
ITA,Italy,2020-03-14,2,3,3,1,3
ITA,Italy,2020-03-15,2,3,3,1,3
ITA,Italy,2020-03-16,2,3,3,1,3
ITA,Italy,2020-03-17,2,3,3,1,3
ITA,Italy,2020-03-18,2,3,3,1,3
ITA,Italy,2020-03-19,2,3,3,1,3
ITA,Italy,2020-03-20,3,3,3,1,3
ITA,Italy,2020-03-21,3,3,3,1,3
ITA,Italy,2020-03-22,3,3,3,1,3
ITA,Italy,2020-03-23,3,3,3,1,3
ITA,Italy,2020-03-24,3,3,3,1,3
ITA,Italy,2020-03-25,3,3,3,1,3
ITA,Italy,2020-03-26,3,3,3,1,3
ITA,Italy,2020-03-27,3,3,3,1,3
ITA,Italy,2020-03-28,3,3,3,1,3
ITA,Italy,2020-03-29,3,3,3,1,3
ITA,Italy,2020-03-30,3,3,3,1,3
ITA,Italy,2020-03-31,3,3,3,1,3
ITA,Italy,2020-04-01,3,3,3,1,3
ITA,Italy,2020-04-02,3,3,3,1,3
ITA,Italy,2020-04-03,3,3,3,1,3
ITA,Italy,2020-04-04,3,3,3,1,3
ITA,Italy,2020-04-05,3,3,3,1,3
ITA,Italy,2020-04-06,3,3,3,1,3
ITA,Italy,2020-04-07,3,3,3,1,3
ITA,Italy,2020-04-08,3,3,3,1,3
ITA,Italy,2020-04-09,3,3,3,1,3
ITA,Italy,2020-04-10,2,3,3,1,3
ITA,Italy,2020-04-11,2,3,3,1,3
ITA,Italy,2020-04-12,2,3,3,2,3
ITA,Italy,2020-04-13,2,3,3,2,3
ITA,Italy,2020-04-14,2,3,3,2,3
ITA,Italy,2020-04-15,2,3,3,2,3
ITA,Italy,2020-04-16,2,3,3,2,3
ITA,Italy,2020-04-17,2,3,3,2,3
ITA,Italy,2020-04-18,2,3,3,2,3
ITA,Italy,2020-04-19,2,3,3,2,3
ITA,Italy,2020-04-20,2,3,3,2,3
ITA,Italy,2020-04-21,2,3,3,2,3
ITA,Italy,2020-04-22,2,3,3,2,3
ITA,Italy,2020-04-23,2,3,3,2,3
ITA,Italy,2020-04-24,2,3,3,2,3
ITA,Italy,2020-04-25,2,3,3,2,3
ITA,Italy,2020-04-26,2,3,3,2,3
ITA,Italy,2020-04-27,2,3,3,2,3
ITA,Italy,2020-04-28,2,3,3,2,3
ITA,Italy,2020-04-29,2,3,3,2,3
ITA,Italy,2020-04-30,2,3,3,2,3
ITA,Italy,2020-05-01,2,3,3,2,3
ITA,Italy,2020-05-02,2,3,3,2,3
ITA,Italy,2020-05-03,2,3,3,2,3
ITA,Italy,2020-05-04,1,3,1,0,2
ITA,Italy,2020-05-05,1,3,1,0,2
ITA,Italy,2020-05-06,1,3,1,0,2
ITA,Italy,2020-05-07,1,3,1,0,2
ITA,Italy,2020-05-08,1,3,1,0,2
ITA,Italy,2020-05-09,1,3,1,0,2
ITA,Italy,2020-05-10,1,3,1,0,2
ITA,Italy,2020-05-11,1,3,1,0,2
ITA,Italy,2020-05-12,1,3,1,0,2
ITA,Italy,2020-05-13,1,3,1,0,2
ITA,Italy,2020-05-14,1,3,1,0,2
ITA,Italy,2020-05-15,1,3,1,0,2
ITA,Italy,2020-05-16,1,3,2,0,2
ITA,Italy,2020-05-17,1,3,2,0,2
ITA,Italy,2020-05-18,1,3,2,0,3
ITA,Italy,2020-05-19,1,3,2,0,3
ITA,Italy,2020-05-20,1,3,2,0,3
ITA,Italy,2020-05-21,1,3,2,0,3
ITA,Italy,2020-05-22,1,3,2,0,3
ITA,Italy,2020-05-23,1,3,2,0,3
ITA,Italy,2020-05-24,1,3,2,0,3
ITA,Italy,2020-05-25,1,3,2,0,3
ITA,Italy,2020-05-26,1,3,2,0,3
ITA,Italy,2020-05-27,1,3,2,0,3
ITA,Italy,2020-05-28,1,3,2,0,3
ITA,Italy,2020-05-29,1,3,2,0,3
ITA,Italy,2020-05-30,1,3,2,0,3
ITA,Italy,2020-05-31,1,3,2,0,3
ITA,Italy,2020-06-01,1,3,2,0,3
ITA,Italy,2020-06-02,1,3,2,0,3
ITA,Italy,2020-06-03,1,3,2,0,0
ITA,Italy,2020-06-04,1,3,2,0,0
ITA,Italy,2020-06-05,1,3,2,0,0
ITA,Italy,2020-06-06,1,3,2,0,0
ITA,Italy,2020-06-07,1,3,2,0,0
ITA,Italy,2020-06-08,1,3,2,0,0
ITA,Italy,2020-06-09,1,3,2,0,0
ITA,Italy,2020-06-10,1,3,2,0,0
ITA,Italy,2020-06-11,1,3,2,0,2
ITA,Italy,2020-06-12,1,3,2,0,2
ITA,Italy,2020-06-13,1,3,2,0,2
ITA,Italy,2020-06-14,1,3,2,0,2
ITA,Italy,2020-06-15,1,3,2,0,2
ITA,Italy,2020-06-16,1,3,2,0,2
ITA,Italy,2020-06-17,1,3,2,0,2
ITA,Italy,2020-06-18,1,3,2,0,2
ITA,Italy,2020-06-19,1,3,2,0,2
ITA,Italy,2020-06-20,1,3,2,0,2
ITA,Italy,2020-06-21,1,3,2,0,2
ITA,Italy,2020-06-22,1,3,2,0,2
ITA,Italy,2020-06-23,1,3,2,0,2
ITA,Italy,2020-06-24,1,3,2,0,2
ITA,Italy,2020-06-25,1,3,2,0,2
ITA,Italy,2020-06-26,1,3,2,0,2
ITA,Italy,2020-06-27,1,3,2,0,2
ITA,Italy,2020-06-28,1,3,2,0,2
ITA,Italy,2020-06-29,1,3,2,0,2
ITA,Italy,2020-06-30,1,3,2,0,2
ITA,Italy,2020-07-01,1,3,2,0,2
ITA,Italy,2020-07-02,1,3,2,0,2
ITA,Italy,2020-07-03,1,3,2,0,2
ITA,Italy,2020-07-04,1,3,2,0,2
ITA,Italy,2020-07-05,1,3,2,0,2
ITA,Italy,2020-07-06,1,3,2,0,2
ITA,Italy,2020-07-07,1,3,2,0,2
ITA,Italy,2020-07-08,1,3,2,0,2
ITA,Italy,2020-07-09,1,3,2,0,3
ITA,Italy,2020-07-10,1,3,2,0,3
ITA,Italy,2020-07-11,1,3,2,0,3
ITA,Italy,2020-07-12,1,3,2,0,3
ITA,Italy,2020-07-13,1,3,2,0,3
ITA,Italy,2020-07-14,1,3,2,0,3
ITA,Italy,2020-07-15,1,3,2,0,3
ITA,Italy,2020-07-16,1,3,2,0,3
ITA,Italy,2020-07-17,1,3,2,0,3
ITA,Italy,2020-07-18,1,3,2,0,3
ITA,Italy,2020-07-19,1,3,2,0,3
ITA,Italy,2020-07-20,1,3,2,0,3
ITA,Italy,2020-07-21,1,3,2,0,3
ITA,Italy,2020-07-22,1,3,2,0,3
ITA,Italy,2020-07-23,1,3,2,0,3
ITA,Italy,2020-07-24,1,3,2,0,3
ITA,Italy,2020-07-25,1,3,2,0,3
ITA,Italy,2020-07-26,1,3,2,0,3
ITA,Italy,2020-07-27,0,3,1,0,2
ITA,Italy,2020-07-28,0,3,1,0,2
ITA,Italy,2020-07-29,0,3,1,0,2
ITA,Italy,2020-07-30,0,3,1,0,2
ITA,Italy,2020-07-31,0,3,1,0,2
ITA,Italy,2020-08-01,0,3,1,0,2
ITA,Italy,2020-08-02,0,3,1,0,2
ITA,Italy,2020-08-03,0,3,1,0,2
ITA,Italy,2020-08-04,0,3,1,0,2
ITA,Italy,2020-08-05,0,3,1,0,2
ITA,Italy,2020-08-06,0,3,1,0,2
ITA,Italy,2020-08-07,0,3,1,0,2
JAM,Jamaica,2020-01-01,0,0,0,0,0
JAM,Jamaica,2020-01-02,0,0,0,0,0
JAM,Jamaica,2020-01-03,0,0,0,0,0
JAM,Jamaica,2020-01-04,0,0,0,0,0
JAM,Jamaica,2020-01-05,0,0,0,0,0
JAM,Jamaica,2020-01-06,0,0,0,0,0
JAM,Jamaica,2020-01-07,0,0,0,0,0
JAM,Jamaica,2020-01-08,0,0,0,0,0
JAM,Jamaica,2020-01-09,0,0,0,0,0
JAM,Jamaica,2020-01-10,0,0,0,0,0
JAM,Jamaica,2020-01-11,0,0,0,0,0
JAM,Jamaica,2020-01-12,0,0,0,0,0
JAM,Jamaica,2020-01-13,0,0,0,0,0
JAM,Jamaica,2020-01-14,0,0,0,0,0
JAM,Jamaica,2020-01-15,0,0,0,0,0
JAM,Jamaica,2020-01-16,0,0,0,0,0
JAM,Jamaica,2020-01-17,0,0,0,0,0
JAM,Jamaica,2020-01-18,0,0,0,0,0
JAM,Jamaica,2020-01-19,0,0,0,0,0
JAM,Jamaica,2020-01-20,0,0,0,0,0
JAM,Jamaica,2020-01-21,0,0,0,0,0
JAM,Jamaica,2020-01-22,0,0,0,0,0
JAM,Jamaica,2020-01-23,0,0,0,0,0
JAM,Jamaica,2020-01-24,0,0,0,0,0
JAM,Jamaica,2020-01-25,0,0,0,0,0
JAM,Jamaica,2020-01-26,0,0,0,0,0
JAM,Jamaica,2020-01-27,0,0,0,0,0
JAM,Jamaica,2020-01-28,0,0,0,0,0
JAM,Jamaica,2020-01-29,0,0,0,0,0
JAM,Jamaica,2020-01-30,0,0,0,0,0
JAM,Jamaica,2020-01-31,0,0,0,0,3
JAM,Jamaica,2020-02-01,0,0,0,0,3
JAM,Jamaica,2020-02-02,0,0,0,0,3
JAM,Jamaica,2020-02-03,0,0,0,0,3
JAM,Jamaica,2020-02-04,0,0,0,0,3
JAM,Jamaica,2020-02-05,0,0,0,0,3
JAM,Jamaica,2020-02-06,0,0,0,0,3
JAM,Jamaica,2020-02-07,0,0,0,0,3
JAM,Jamaica,2020-02-08,0,0,0,0,3
JAM,Jamaica,2020-02-09,0,0,0,0,3
JAM,Jamaica,2020-02-10,0,0,0,0,3
JAM,Jamaica,2020-02-11,0,0,0,0,3
JAM,Jamaica,2020-02-12,0,0,0,0,3
JAM,Jamaica,2020-02-13,0,0,0,0,3
JAM,Jamaica,2020-02-14,0,0,0,0,3
JAM,Jamaica,2020-02-15,0,0,0,0,3
JAM,Jamaica,2020-02-16,0,0,0,0,3
JAM,Jamaica,2020-02-17,0,0,0,0,3
JAM,Jamaica,2020-02-18,0,0,0,0,3
JAM,Jamaica,2020-02-19,0,0,0,0,3
JAM,Jamaica,2020-02-20,0,0,0,0,3
JAM,Jamaica,2020-02-21,0,0,0,0,3
JAM,Jamaica,2020-02-22,0,0,0,0,3
JAM,Jamaica,2020-02-23,0,0,0,0,3
JAM,Jamaica,2020-02-24,0,0,0,0,3
JAM,Jamaica,2020-02-25,0,0,0,0,3
JAM,Jamaica,2020-02-26,0,0,0,0,3
JAM,Jamaica,2020-02-27,0,0,0,0,3
JAM,Jamaica,2020-02-28,0,0,0,0,3
JAM,Jamaica,2020-02-29,0,0,0,0,3
JAM,Jamaica,2020-03-01,0,0,0,0,3
JAM,Jamaica,2020-03-02,0,0,0,0,3
JAM,Jamaica,2020-03-03,0,0,0,0,3
JAM,Jamaica,2020-03-04,0,0,0,0,3
JAM,Jamaica,2020-03-05,0,0,0,0,3
JAM,Jamaica,2020-03-06,0,0,0,0,3
JAM,Jamaica,2020-03-07,0,0,0,0,3
JAM,Jamaica,2020-03-08,0,0,0,0,3
JAM,Jamaica,2020-03-09,0,0,0,0,3
JAM,Jamaica,2020-03-10,0,0,0,0,3
JAM,Jamaica,2020-03-11,0,0,0,0,3
JAM,Jamaica,2020-03-12,0,0,0,0,3
JAM,Jamaica,2020-03-13,3,3,0,0,3
JAM,Jamaica,2020-03-14,3,3,0,0,3
JAM,Jamaica,2020-03-15,3,3,0,0,3
JAM,Jamaica,2020-03-16,3,3,0,0,3
JAM,Jamaica,2020-03-17,3,3,0,0,3
JAM,Jamaica,2020-03-18,3,3,1,0,3
JAM,Jamaica,2020-03-19,3,3,1,0,3
JAM,Jamaica,2020-03-20,3,3,1,0,3
JAM,Jamaica,2020-03-21,3,3,1,0,4
JAM,Jamaica,2020-03-22,3,3,1,0,4
JAM,Jamaica,2020-03-23,3,3,1,0,4
JAM,Jamaica,2020-03-24,3,3,1,0,4
JAM,Jamaica,2020-03-25,1,3,2,0,4
JAM,Jamaica,2020-03-26,1,3,2,0,4
JAM,Jamaica,2020-03-27,1,3,2,0,4
JAM,Jamaica,2020-03-28,1,3,2,0,4
JAM,Jamaica,2020-03-29,1,3,2,0,4
JAM,Jamaica,2020-03-30,1,3,2,0,4
JAM,Jamaica,2020-03-31,1,3,2,0,4
JAM,Jamaica,2020-04-01,2,3,2,0,4
JAM,Jamaica,2020-04-02,2,3,2,0,4
JAM,Jamaica,2020-04-03,2,3,2,0,4
JAM,Jamaica,2020-04-04,2,3,2,0,4
JAM,Jamaica,2020-04-05,2,3,2,0,4
